table,row,field,value
alias,fly_qstep_sprint_npc_wood,vol_min,100
alias,fly_qstep_sprint_npc_wood,vol_max,100
alias,fly_qstep_sprint_npc_wood,dist_min,300
alias,fly_qstep_sprint_npc_wood,dist_max,2500
alias,fly_qstep_sprint_npc_wood,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_wood,occlusion_level,19660
alias,fly_qstep_sprint_npc_asphalt,vol_min,100
alias,fly_qstep_sprint_npc_asphalt,vol_max,100
alias,fly_qstep_sprint_npc_asphalt,dist_min,300
alias,fly_qstep_sprint_npc_asphalt,dist_max,2500
alias,fly_qstep_sprint_npc_asphalt,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_asphalt,occlusion_level,19660
alias,fly_qstep_sprint_npc_ceramic,vol_min,100
alias,fly_qstep_sprint_npc_ceramic,vol_max,100
alias,fly_qstep_sprint_npc_ceramic,dist_min,300
alias,fly_qstep_sprint_npc_ceramic,dist_max,2500
alias,fly_qstep_sprint_npc_ceramic,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_ceramic,occlusion_level,19660
alias,fly_qstep_sprint_npc_plastic,vol_min,100
alias,fly_qstep_sprint_npc_plastic,vol_max,100
alias,fly_qstep_sprint_npc_plastic,dist_min,300
alias,fly_qstep_sprint_npc_plastic,dist_max,2500
alias,fly_qstep_sprint_npc_plastic,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_plastic,occlusion_level,19660
alias,fly_qstep_sprint_npc_rubber,vol_min,100
alias,fly_qstep_sprint_npc_rubber,vol_max,100
alias,fly_qstep_sprint_npc_rubber,dist_min,300
alias,fly_qstep_sprint_npc_rubber,dist_max,2500
alias,fly_qstep_sprint_npc_rubber,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_rubber,occlusion_level,19660
alias,fly_qstep_sprint_npc_cushion,vol_min,100
alias,fly_qstep_sprint_npc_cushion,vol_max,100
alias,fly_qstep_sprint_npc_cushion,dist_min,300
alias,fly_qstep_sprint_npc_cushion,dist_max,2500
alias,fly_qstep_sprint_npc_cushion,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_cushion,occlusion_level,19660
alias,fly_qstep_sprint_npc_fruit,vol_min,100
alias,fly_qstep_sprint_npc_fruit,vol_max,100
alias,fly_qstep_sprint_npc_fruit,dist_min,300
alias,fly_qstep_sprint_npc_fruit,dist_max,2500
alias,fly_qstep_sprint_npc_fruit,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_fruit,occlusion_level,19660
alias,fly_qstep_sprint_npc_paintedmetal,vol_min,100
alias,fly_qstep_sprint_npc_paintedmetal,vol_max,100
alias,fly_qstep_sprint_npc_paintedmetal,dist_min,300
alias,fly_qstep_sprint_npc_paintedmetal,dist_max,2500
alias,fly_qstep_sprint_npc_paintedmetal,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_paintedmetal,occlusion_level,19660
alias,fly_qstep_prone_npc_default,vol_min,70
alias,fly_qstep_prone_npc_default,vol_max,73
alias,fly_qstep_prone_npc_default,dist_min,100
alias,fly_qstep_prone_npc_default,dist_max,750
alias,fly_qstep_prone_npc_default,dist_reverb_max,750
alias,fly_qstep_prone_npc_default,occlusion_level,19660
alias,fly_qstep_prone_npc_bark,vol_min,70
alias,fly_qstep_prone_npc_bark,vol_max,73
alias,fly_qstep_prone_npc_bark,dist_min,100
alias,fly_qstep_prone_npc_bark,dist_max,750
alias,fly_qstep_prone_npc_bark,dist_reverb_max,750
alias,fly_qstep_prone_npc_bark,occlusion_level,19660
alias,fly_qstep_prone_npc_brick,vol_min,70
alias,fly_qstep_prone_npc_brick,vol_max,73
alias,fly_qstep_prone_npc_brick,dist_min,100
alias,fly_qstep_prone_npc_brick,dist_max,750
alias,fly_qstep_prone_npc_brick,dist_reverb_max,750
alias,fly_qstep_prone_npc_brick,occlusion_level,19660
alias,fly_qstep_prone_npc_carpet,vol_min,70
alias,fly_qstep_prone_npc_carpet,vol_max,73
alias,fly_qstep_prone_npc_carpet,dist_min,100
alias,fly_qstep_prone_npc_carpet,dist_max,750
alias,fly_qstep_prone_npc_carpet,dist_reverb_max,750
alias,fly_qstep_prone_npc_carpet,occlusion_level,19660
alias,fly_qstep_prone_npc_cloth,vol_min,70
alias,fly_qstep_prone_npc_cloth,vol_max,73
alias,fly_qstep_prone_npc_cloth,dist_min,100
alias,fly_qstep_prone_npc_cloth,dist_max,750
alias,fly_qstep_prone_npc_cloth,dist_reverb_max,750
alias,fly_qstep_prone_npc_cloth,occlusion_level,19660
alias,fly_qstep_prone_npc_concrete,vol_min,70
alias,fly_qstep_prone_npc_concrete,vol_max,73
alias,fly_qstep_prone_npc_concrete,dist_min,100
alias,fly_qstep_prone_npc_concrete,dist_max,750
alias,fly_qstep_prone_npc_concrete,dist_reverb_max,750
alias,fly_qstep_prone_npc_concrete,occlusion_level,19660
alias,fly_qstep_prone_npc_dirt,vol_min,70
alias,fly_qstep_prone_npc_dirt,vol_max,73
alias,fly_qstep_prone_npc_dirt,dist_min,100
alias,fly_qstep_prone_npc_dirt,dist_max,750
alias,fly_qstep_prone_npc_dirt,dist_reverb_max,750
alias,fly_qstep_prone_npc_dirt,occlusion_level,19660
alias,fly_qstep_prone_npc_flesh,vol_min,70
alias,fly_qstep_prone_npc_flesh,vol_max,73
alias,fly_qstep_prone_npc_flesh,dist_min,100
alias,fly_qstep_prone_npc_flesh,dist_max,750
alias,fly_qstep_prone_npc_flesh,dist_reverb_max,750
alias,fly_qstep_prone_npc_flesh,occlusion_level,19660
alias,fly_qstep_prone_npc_foliage,vol_min,70
alias,fly_qstep_prone_npc_foliage,vol_max,73
alias,fly_qstep_prone_npc_foliage,dist_min,100
alias,fly_qstep_prone_npc_foliage,dist_max,750
alias,fly_qstep_prone_npc_foliage,dist_reverb_max,750
alias,fly_qstep_prone_npc_foliage,occlusion_level,19660
alias,fly_qstep_prone_npc_glass,vol_min,70
alias,fly_qstep_prone_npc_glass,vol_max,73
alias,fly_qstep_prone_npc_glass,dist_min,100
alias,fly_qstep_prone_npc_glass,dist_max,750
alias,fly_qstep_prone_npc_glass,dist_reverb_max,750
alias,fly_qstep_prone_npc_glass,occlusion_level,19660
alias,fly_qstep_prone_npc_grass,vol_min,70
alias,fly_qstep_prone_npc_grass,vol_max,73
alias,fly_qstep_prone_npc_grass,dist_min,100
alias,fly_qstep_prone_npc_grass,dist_max,750
alias,fly_qstep_prone_npc_grass,dist_reverb_max,750
alias,fly_qstep_prone_npc_grass,occlusion_level,19660
alias,fly_qstep_prone_npc_gravel,vol_min,70
alias,fly_qstep_prone_npc_gravel,vol_max,73
alias,fly_qstep_prone_npc_gravel,dist_min,100
alias,fly_qstep_prone_npc_gravel,dist_max,750
alias,fly_qstep_prone_npc_gravel,dist_reverb_max,750
alias,fly_qstep_prone_npc_gravel,occlusion_level,19660
alias,fly_qstep_prone_npc_ice,vol_min,70
alias,fly_qstep_prone_npc_ice,vol_max,73
alias,fly_qstep_prone_npc_ice,dist_min,100
alias,fly_qstep_prone_npc_ice,dist_max,750
alias,fly_qstep_prone_npc_ice,dist_reverb_max,750
alias,fly_qstep_prone_npc_ice,occlusion_level,19660
alias,fly_qstep_prone_npc_metal,vol_min,70
alias,fly_qstep_prone_npc_metal,vol_max,73
alias,fly_qstep_prone_npc_metal,dist_min,100
alias,fly_qstep_prone_npc_metal,dist_max,750
alias,fly_qstep_prone_npc_metal,dist_reverb_max,750
alias,fly_qstep_prone_npc_metal,occlusion_level,19660
alias,fly_qstep_prone_npc_mud,vol_min,70
alias,fly_qstep_prone_npc_mud,vol_max,73
alias,fly_qstep_prone_npc_mud,dist_min,100
alias,fly_qstep_prone_npc_mud,dist_max,750
alias,fly_qstep_prone_npc_mud,dist_reverb_max,750
alias,fly_qstep_prone_npc_mud,occlusion_level,19660
alias,fly_qstep_prone_npc_paper,vol_min,70
alias,fly_qstep_prone_npc_paper,vol_max,73
alias,fly_qstep_prone_npc_paper,dist_min,100
alias,fly_qstep_prone_npc_paper,dist_max,750
alias,fly_qstep_prone_npc_paper,dist_reverb_max,750
alias,fly_qstep_prone_npc_paper,occlusion_level,19660
alias,fly_qstep_prone_npc_plaster,vol_min,70
alias,fly_qstep_prone_npc_plaster,vol_max,73
alias,fly_qstep_prone_npc_plaster,dist_min,100
alias,fly_qstep_prone_npc_plaster,dist_max,750
alias,fly_qstep_prone_npc_plaster,dist_reverb_max,750
alias,fly_qstep_prone_npc_plaster,occlusion_level,19660
alias,fly_qstep_prone_npc_rock,vol_min,70
alias,fly_qstep_prone_npc_rock,vol_max,73
alias,fly_qstep_prone_npc_rock,dist_min,100
alias,fly_qstep_prone_npc_rock,dist_max,750
alias,fly_qstep_prone_npc_rock,dist_reverb_max,750
alias,fly_qstep_prone_npc_rock,occlusion_level,19660
alias,fly_qstep_prone_npc_sand,vol_min,70
alias,fly_qstep_prone_npc_sand,vol_max,73
alias,fly_qstep_prone_npc_sand,dist_min,100
alias,fly_qstep_prone_npc_sand,dist_max,750
alias,fly_qstep_prone_npc_sand,dist_reverb_max,750
alias,fly_qstep_prone_npc_sand,occlusion_level,19660
alias,fly_qstep_prone_npc_snow,vol_min,70
alias,fly_qstep_prone_npc_snow,vol_max,73
alias,fly_qstep_prone_npc_snow,dist_min,100
alias,fly_qstep_prone_npc_snow,dist_max,750
alias,fly_qstep_prone_npc_snow,dist_reverb_max,750
alias,fly_qstep_prone_npc_snow,occlusion_level,19660
alias,fly_qstep_prone_npc_water,vol_min,70
alias,fly_qstep_prone_npc_water,vol_max,73
alias,fly_qstep_prone_npc_water,dist_min,100
alias,fly_qstep_prone_npc_water,dist_max,750
alias,fly_qstep_prone_npc_water,dist_reverb_max,750
alias,fly_qstep_prone_npc_water,occlusion_level,19660
alias,fly_qstep_prone_npc_wood,vol_min,70
alias,fly_qstep_prone_npc_wood,vol_max,73
alias,fly_qstep_prone_npc_wood,dist_min,100
alias,fly_qstep_prone_npc_wood,dist_max,750
alias,fly_qstep_prone_npc_wood,dist_reverb_max,750
alias,fly_qstep_prone_npc_wood,occlusion_level,19660
alias,fly_qstep_prone_npc_asphalt,vol_min,70
alias,fly_qstep_prone_npc_asphalt,vol_max,73
alias,fly_qstep_prone_npc_asphalt,dist_min,100
alias,fly_qstep_prone_npc_asphalt,dist_max,750
alias,fly_qstep_prone_npc_asphalt,dist_reverb_max,750
alias,fly_qstep_prone_npc_asphalt,occlusion_level,19660
alias,fly_qstep_prone_npc_ceramic,vol_min,70
alias,fly_qstep_prone_npc_ceramic,vol_max,73
alias,fly_qstep_prone_npc_ceramic,dist_min,100
alias,fly_qstep_prone_npc_ceramic,dist_max,750
alias,fly_qstep_prone_npc_ceramic,dist_reverb_max,750
alias,fly_qstep_prone_npc_ceramic,occlusion_level,19660
alias,fly_qstep_prone_npc_plastic,vol_min,70
alias,fly_qstep_prone_npc_plastic,vol_max,73
alias,fly_qstep_prone_npc_plastic,dist_min,100
alias,fly_qstep_prone_npc_plastic,dist_max,750
alias,fly_qstep_prone_npc_plastic,dist_reverb_max,750
alias,fly_qstep_prone_npc_plastic,occlusion_level,19660
alias,fly_qstep_prone_npc_rubber,vol_min,70
alias,fly_qstep_prone_npc_rubber,vol_max,73
alias,fly_qstep_prone_npc_rubber,dist_min,100
alias,fly_qstep_prone_npc_rubber,dist_max,750
alias,fly_qstep_prone_npc_rubber,dist_reverb_max,750
alias,fly_qstep_prone_npc_rubber,occlusion_level,19660
alias,fly_qstep_prone_npc_cushion,vol_min,70
alias,fly_qstep_prone_npc_cushion,vol_max,73
alias,fly_qstep_prone_npc_cushion,dist_min,100
alias,fly_qstep_prone_npc_cushion,dist_max,750
alias,fly_qstep_prone_npc_cushion,dist_reverb_max,750
alias,fly_qstep_prone_npc_cushion,occlusion_level,19660
alias,fly_qstep_prone_npc_fruit,vol_min,70
alias,fly_qstep_prone_npc_fruit,vol_max,73
alias,fly_qstep_prone_npc_fruit,dist_min,100
alias,fly_qstep_prone_npc_fruit,dist_max,750
alias,fly_qstep_prone_npc_fruit,dist_reverb_max,750
alias,fly_qstep_prone_npc_fruit,occlusion_level,19660
alias,fly_qstep_prone_npc_paintedmetal,vol_min,70
alias,fly_qstep_prone_npc_paintedmetal,vol_max,73
alias,fly_qstep_prone_npc_paintedmetal,dist_min,100
alias,fly_qstep_prone_npc_paintedmetal,dist_max,750
alias,fly_qstep_prone_npc_paintedmetal,dist_reverb_max,750
alias,fly_qstep_prone_npc_paintedmetal,occlusion_level,19660
alias,fly_qprone_water,vol_min,70
alias,fly_qprone_water,vol_max,73
alias,fly_qprone_water,dist_min,100
alias,fly_qprone_water,dist_max,750
alias,fly_qprone_water,dist_reverb_max,750
alias,fly_qprone_water,occlusion_level,19660
alias,fly_qbody_scoot,vol_min,70
alias,fly_qbody_scoot,vol_max,73
alias,fly_qbody_scoot,dist_min,100
alias,fly_qbody_scoot,dist_max,750
alias,fly_qbody_scoot,dist_reverb_max,750
alias,fly_qbody_scoot,occlusion_level,19660
alias,fly_qland_npc_default,vol_min,100
alias,fly_qland_npc_default,vol_max,100
alias,fly_qland_npc_default,dist_min,200
alias,fly_qland_npc_default,dist_max,2400
alias,fly_qland_npc_default,dist_reverb_max,2400
alias,fly_qland_npc_default,occlusion_level,19660
alias,fly_qland_npc_bark,vol_min,100
alias,fly_qland_npc_bark,vol_max,100
alias,fly_qland_npc_bark,dist_min,200
alias,fly_qland_npc_bark,dist_max,2400
alias,fly_qland_npc_bark,dist_reverb_max,2400
alias,fly_qland_npc_bark,occlusion_level,19660
alias,fly_qland_npc_brick,vol_min,100
alias,fly_qland_npc_brick,vol_max,100
alias,fly_qland_npc_brick,dist_min,200
alias,fly_qland_npc_brick,dist_max,2400
alias,fly_qland_npc_brick,dist_reverb_max,2400
alias,fly_qland_npc_brick,occlusion_level,19660
alias,fly_qland_npc_carpet,vol_min,100
alias,fly_qland_npc_carpet,vol_max,100
alias,fly_qland_npc_carpet,dist_min,200
alias,fly_qland_npc_carpet,dist_max,2400
alias,fly_qland_npc_carpet,dist_reverb_max,2400
alias,fly_qland_npc_carpet,occlusion_level,19660
alias,fly_qland_npc_cloth,vol_min,100
alias,fly_qland_npc_cloth,vol_max,100
alias,fly_qland_npc_cloth,dist_min,200
alias,fly_qland_npc_cloth,dist_max,2400
alias,fly_qland_npc_cloth,dist_reverb_max,2400
alias,fly_qland_npc_cloth,occlusion_level,19660
alias,fly_qland_npc_concrete,vol_min,100
alias,fly_qland_npc_concrete,vol_max,100
alias,fly_qland_npc_concrete,dist_min,200
alias,fly_qland_npc_concrete,dist_max,2400
alias,fly_qland_npc_concrete,dist_reverb_max,2400
alias,fly_qland_npc_concrete,occlusion_level,19660
alias,fly_qland_npc_dirt,vol_min,100
alias,fly_qland_npc_dirt,vol_max,100
alias,fly_qland_npc_dirt,dist_min,200
alias,fly_qland_npc_dirt,dist_max,2400
alias,fly_qland_npc_dirt,dist_reverb_max,2400
alias,fly_qland_npc_dirt,occlusion_level,19660
alias,fly_qland_npc_flesh,vol_min,100
alias,fly_qland_npc_flesh,vol_max,100
alias,fly_qland_npc_flesh,dist_min,200
alias,fly_qland_npc_flesh,dist_max,2400
alias,fly_qland_npc_flesh,dist_reverb_max,2400
alias,fly_qland_npc_flesh,occlusion_level,19660
alias,fly_qland_npc_foliage,vol_min,100
alias,fly_qland_npc_foliage,vol_max,100
alias,fly_qland_npc_foliage,dist_min,200
alias,fly_qland_npc_foliage,dist_max,2400
alias,fly_qland_npc_foliage,dist_reverb_max,2400
alias,fly_qland_npc_foliage,occlusion_level,19660
alias,fly_qland_npc_glass,vol_min,100
alias,fly_qland_npc_glass,vol_max,100
alias,fly_qland_npc_glass,dist_min,200
alias,fly_qland_npc_glass,dist_max,2400
alias,fly_qland_npc_glass,dist_reverb_max,2400
alias,fly_qland_npc_glass,occlusion_level,19660
alias,fly_qland_npc_grass,vol_min,100
alias,fly_qland_npc_grass,vol_max,100
alias,fly_qland_npc_grass,dist_min,200
alias,fly_qland_npc_grass,dist_max,2400
alias,fly_qland_npc_grass,dist_reverb_max,2400
alias,fly_qland_npc_grass,occlusion_level,19660
alias,fly_qland_npc_gravel,vol_min,100
alias,fly_qland_npc_gravel,vol_max,100
alias,fly_qland_npc_gravel,dist_min,200
alias,fly_qland_npc_gravel,dist_max,2400
alias,fly_qland_npc_gravel,dist_reverb_max,2400
alias,fly_qland_npc_gravel,occlusion_level,19660
alias,fly_qland_npc_ice,vol_min,100
alias,fly_qland_npc_ice,vol_max,100
alias,fly_qland_npc_ice,dist_min,200
alias,fly_qland_npc_ice,dist_max,2400
alias,fly_qland_npc_ice,dist_reverb_max,2400
alias,fly_qland_npc_ice,occlusion_level,19660
alias,fly_qland_npc_metal,vol_min,100
alias,fly_qland_npc_metal,vol_max,100
alias,fly_qland_npc_metal,dist_min,200
alias,fly_qland_npc_metal,dist_max,2400
alias,fly_qland_npc_metal,dist_reverb_max,2400
alias,fly_qland_npc_metal,occlusion_level,19660
alias,fly_qland_npc_mud,vol_min,100
alias,fly_qland_npc_mud,vol_max,100
alias,fly_qland_npc_mud,dist_min,200
alias,fly_qland_npc_mud,dist_max,2400
alias,fly_qland_npc_mud,dist_reverb_max,2400
alias,fly_qland_npc_mud,occlusion_level,19660
alias,fly_qland_npc_paper,vol_min,100
alias,fly_qland_npc_paper,vol_max,100
alias,fly_qland_npc_paper,dist_min,200
alias,fly_qland_npc_paper,dist_max,2400
alias,fly_qland_npc_paper,dist_reverb_max,2400
alias,fly_qland_npc_paper,occlusion_level,19660
alias,fly_qland_npc_plaster,vol_min,100
alias,fly_qland_npc_plaster,vol_max,100
alias,fly_qland_npc_plaster,dist_min,200
alias,fly_qland_npc_plaster,dist_max,2400
alias,fly_qland_npc_plaster,dist_reverb_max,2400
alias,fly_qland_npc_plaster,occlusion_level,19660
alias,fly_qland_npc_rock,vol_min,100
alias,fly_qland_npc_rock,vol_max,100
alias,fly_qland_npc_rock,dist_min,200
alias,fly_qland_npc_rock,dist_max,2400
alias,fly_qland_npc_rock,dist_reverb_max,2400
alias,fly_qland_npc_rock,occlusion_level,19660
alias,fly_qland_npc_sand,vol_min,100
alias,fly_qland_npc_sand,vol_max,100
alias,fly_qland_npc_sand,dist_min,200
alias,fly_qland_npc_sand,dist_max,2400
alias,fly_qland_npc_sand,dist_reverb_max,2400
alias,fly_qland_npc_sand,occlusion_level,19660
alias,fly_qland_npc_snow,vol_min,100
alias,fly_qland_npc_snow,vol_max,100
alias,fly_qland_npc_snow,dist_min,200
alias,fly_qland_npc_snow,dist_max,2400
alias,fly_qland_npc_snow,dist_reverb_max,2400
alias,fly_qland_npc_snow,occlusion_level,19660
alias,fly_qland_npc_water,vol_min,100
alias,fly_qland_npc_water,vol_max,100
alias,fly_qland_npc_water,dist_min,200
alias,fly_qland_npc_water,dist_max,2400
alias,fly_qland_npc_water,dist_reverb_max,2400
alias,fly_qland_npc_water,occlusion_level,19660
alias,fly_qland_npc_wood,vol_min,100
alias,fly_qland_npc_wood,vol_max,100
alias,fly_qland_npc_wood,dist_min,200
alias,fly_qland_npc_wood,dist_max,2400
alias,fly_qland_npc_wood,dist_reverb_max,2400
alias,fly_qland_npc_wood,occlusion_level,19660
alias,fly_qland_npc_asphalt,vol_min,100
alias,fly_qland_npc_asphalt,vol_max,100
alias,fly_qland_npc_asphalt,dist_min,200
alias,fly_qland_npc_asphalt,dist_max,2400
alias,fly_qland_npc_asphalt,dist_reverb_max,2400
alias,fly_qland_npc_asphalt,occlusion_level,19660
alias,fly_qland_npc_ceramic,vol_min,100
alias,fly_qland_npc_ceramic,vol_max,100
alias,fly_qland_npc_ceramic,dist_min,200
alias,fly_qland_npc_ceramic,dist_max,2400
alias,fly_qland_npc_ceramic,dist_reverb_max,2400
alias,fly_qland_npc_ceramic,occlusion_level,19660
alias,fly_qland_npc_plastic,vol_min,100
alias,fly_qland_npc_plastic,vol_max,100
alias,fly_qland_npc_plastic,dist_min,200
alias,fly_qland_npc_plastic,dist_max,2400
alias,fly_qland_npc_plastic,dist_reverb_max,2400
alias,fly_qland_npc_plastic,occlusion_level,19660
alias,fly_qland_npc_rubber,vol_min,100
alias,fly_qland_npc_rubber,vol_max,100
alias,fly_qland_npc_rubber,dist_min,200
alias,fly_qland_npc_rubber,dist_max,2400
alias,fly_qland_npc_rubber,dist_reverb_max,2400
alias,fly_qland_npc_rubber,occlusion_level,19660
alias,fly_qland_npc_damage,vol_min,100
alias,fly_qland_npc_damage,vol_max,100
alias,fly_qland_npc_damage,dist_min,200
alias,fly_qland_npc_damage,dist_max,2400
alias,fly_qland_npc_damage,dist_reverb_max,2400
alias,fly_qland_npc_damage,occlusion_level,19660
alias,fly_qland_npc_dirt_big,vol_min,100
alias,fly_qland_npc_dirt_big,vol_max,100
alias,fly_qland_npc_dirt_big,dist_min,200
alias,fly_qland_npc_dirt_big,dist_max,2400
alias,fly_qland_npc_dirt_big,dist_reverb_max,2400
alias,fly_qland_npc_dirt_big,occlusion_level,19660
alias,fly_qland_npc_cushion,vol_min,100
alias,fly_qland_npc_cushion,vol_max,100
alias,fly_qland_npc_cushion,dist_min,200
alias,fly_qland_npc_cushion,dist_max,2400
alias,fly_qland_npc_cushion,dist_reverb_max,2400
alias,fly_qland_npc_cushion,occlusion_level,19660
alias,fly_qland_npc_fruit,vol_min,100
alias,fly_qland_npc_fruit,vol_max,100
alias,fly_qland_npc_fruit,dist_min,200
alias,fly_qland_npc_fruit,dist_max,2400
alias,fly_qland_npc_fruit,dist_reverb_max,2400
alias,fly_qland_npc_fruit,occlusion_level,19660
alias,fly_qland_npc_paintedmetal,vol_min,100
alias,fly_qland_npc_paintedmetal,vol_max,100
alias,fly_qland_npc_paintedmetal,dist_min,200
alias,fly_qland_npc_paintedmetal,dist_max,2400
alias,fly_qland_npc_paintedmetal,dist_reverb_max,2400
alias,fly_qland_npc_paintedmetal,occlusion_level,19660
alias,fly_qgear_run_npc,vol_min,80
alias,fly_qgear_run_npc,vol_max,83
alias,fly_qgear_run_npc,dist_min,100
alias,fly_qgear_run_npc,dist_max,600
alias,fly_qgear_run_npc,dist_reverb_max,600
alias,fly_qgear_run_npc,occlusion_level,19660
alias,fly_qgear_npc,vol_min,80
alias,fly_qgear_npc,vol_max,83
alias,fly_qgear_npc,dist_min,100
alias,fly_qgear_npc,dist_max,600
alias,fly_qgear_npc,dist_reverb_max,600
alias,fly_qgear_npc,occlusion_level,19660
alias,fly_qgear_sprint_npc,vol_min,80
alias,fly_qgear_sprint_npc,vol_max,83
alias,fly_qgear_sprint_npc,dist_min,100
alias,fly_qgear_sprint_npc,dist_max,600
alias,fly_qgear_sprint_npc,dist_reverb_max,600
alias,fly_qgear_sprint_npc,occlusion_level,19660
alias,fly_qgear_land_npc,vol_min,80
alias,fly_qgear_land_npc,vol_max,83
alias,fly_qgear_land_npc,dist_min,100
alias,fly_qgear_land_npc,dist_max,600
alias,fly_qgear_land_npc,dist_reverb_max,600
alias,fly_qgear_land_npc,occlusion_level,19660
alias,fly_qcloth_run_npc,vol_min,84
alias,fly_qcloth_run_npc,occlusion_level,19660
alias,fly_qcloth_npc,occlusion_level,19660
alias,fly_qcloth_sprint_npc,occlusion_level,19660
alias,fly_qcloth_land_npc,occlusion_level,19660
alias,fly_step_walk_npc_default,vol_min,98
alias,fly_step_walk_npc_default,vol_max,98
alias,fly_step_walk_npc_default,dist_min,100
alias,fly_step_walk_npc_default,dist_max,1000
alias,fly_step_walk_npc_default,dist_reverb_max,1100
alias,fly_step_walk_npc_default,occlusion_level,13107
alias,fly_step_walk_npc_bark,vol_min,98
alias,fly_step_walk_npc_bark,vol_max,98
alias,fly_step_walk_npc_bark,dist_min,100
alias,fly_step_walk_npc_bark,dist_max,1000
alias,fly_step_walk_npc_bark,dist_reverb_max,1100
alias,fly_step_walk_npc_bark,occlusion_level,13107
alias,fly_step_walk_npc_brick,vol_min,98
alias,fly_step_walk_npc_brick,vol_max,98
alias,fly_step_walk_npc_brick,dist_min,100
alias,fly_step_walk_npc_brick,dist_max,1000
alias,fly_step_walk_npc_brick,dist_reverb_max,1100
alias,fly_step_walk_npc_brick,occlusion_level,13107
alias,fly_step_walk_npc_carpet,vol_min,98
alias,fly_step_walk_npc_carpet,vol_max,98
alias,fly_step_walk_npc_carpet,dist_min,100
alias,fly_step_walk_npc_carpet,dist_max,1000
alias,fly_step_walk_npc_carpet,dist_reverb_max,1100
alias,fly_step_walk_npc_carpet,occlusion_level,13107
alias,fly_step_walk_npc_cloth,vol_min,98
alias,fly_step_walk_npc_cloth,vol_max,98
alias,fly_step_walk_npc_cloth,dist_min,100
alias,fly_step_walk_npc_cloth,dist_max,1000
alias,fly_step_walk_npc_cloth,dist_reverb_max,1100
alias,fly_step_walk_npc_cloth,occlusion_level,13107
alias,fly_step_walk_npc_concrete,vol_min,98
alias,fly_step_walk_npc_concrete,vol_max,98
alias,fly_step_walk_npc_concrete,dist_min,100
alias,fly_step_walk_npc_concrete,dist_max,1000
alias,fly_step_walk_npc_concrete,dist_reverb_max,1100
alias,fly_step_walk_npc_concrete,occlusion_level,13107
alias,fly_step_walk_npc_dirt,vol_min,98
alias,fly_step_walk_npc_dirt,vol_max,98
alias,fly_step_walk_npc_dirt,dist_min,100
alias,fly_step_walk_npc_dirt,dist_max,1000
alias,fly_step_walk_npc_dirt,dist_reverb_max,1100
alias,fly_step_walk_npc_dirt,occlusion_level,13107
alias,fly_step_walk_npc_flesh,vol_min,98
alias,fly_step_walk_npc_flesh,vol_max,98
alias,fly_step_walk_npc_flesh,dist_min,100
alias,fly_step_walk_npc_flesh,dist_max,1000
alias,fly_step_walk_npc_flesh,dist_reverb_max,1100
alias,fly_step_walk_npc_flesh,occlusion_level,13107
alias,fly_step_walk_npc_foliage,vol_min,98
alias,fly_step_walk_npc_foliage,vol_max,98
alias,fly_step_walk_npc_foliage,dist_min,100
alias,fly_step_walk_npc_foliage,dist_max,1000
alias,fly_step_walk_npc_foliage,dist_reverb_max,1100
alias,fly_step_walk_npc_foliage,occlusion_level,13107
alias,fly_step_walk_npc_glass,vol_min,98
alias,fly_step_walk_npc_glass,vol_max,98
alias,fly_step_walk_npc_glass,dist_min,100
alias,fly_step_walk_npc_glass,dist_max,1000
alias,fly_step_walk_npc_glass,dist_reverb_max,1100
alias,fly_step_walk_npc_glass,occlusion_level,13107
alias,fly_step_walk_npc_grass,vol_min,98
alias,fly_step_walk_npc_grass,vol_max,98
alias,fly_step_walk_npc_grass,dist_min,100
alias,fly_step_walk_npc_grass,dist_max,1000
alias,fly_step_walk_npc_grass,dist_reverb_max,1100
alias,fly_step_walk_npc_grass,occlusion_level,13107
alias,fly_step_walk_npc_gravel,vol_min,98
alias,fly_step_walk_npc_gravel,vol_max,98
alias,fly_step_walk_npc_gravel,dist_min,100
alias,fly_step_walk_npc_gravel,dist_max,1000
alias,fly_step_walk_npc_gravel,dist_reverb_max,1100
alias,fly_step_walk_npc_gravel,occlusion_level,13107
alias,fly_step_walk_npc_ice,vol_min,98
alias,fly_step_walk_npc_ice,vol_max,98
alias,fly_step_walk_npc_ice,dist_min,100
alias,fly_step_walk_npc_ice,dist_max,1000
alias,fly_step_walk_npc_ice,dist_reverb_max,1100
alias,fly_step_walk_npc_ice,occlusion_level,13107
alias,fly_step_walk_npc_metal,vol_min,98
alias,fly_step_walk_npc_metal,vol_max,98
alias,fly_step_walk_npc_metal,dist_min,100
alias,fly_step_walk_npc_metal,dist_max,1000
alias,fly_step_walk_npc_metal,dist_reverb_max,1100
alias,fly_step_walk_npc_metal,occlusion_level,13107
alias,fly_step_walk_npc_mud,vol_min,98
alias,fly_step_walk_npc_mud,vol_max,98
alias,fly_step_walk_npc_mud,dist_min,100
alias,fly_step_walk_npc_mud,dist_max,1000
